execution_key	source_id	report_fqcn	runner	lane	variant_key	db_kind	infra_kind	execution_step	required	owner	optional_reason	review_at
v934|8:surefire|4:unit|4:unit|67:com.foggyframework.dataset.db.model.vector.VectorTableModelImplTest	v934-src|120:addons/foggy-dataset-model-vector/src/test/java/com/foggyframework/dataset/db/model/vector/VectorTableModelImplTest.java	com.foggyframework.dataset.db.model.vector.VectorTableModelImplTest	surefire	unit	unit	none	hermetic	2	true	addons/foggy-dataset-model-vector	none	none
v934|8:surefire|4:unit|4:unit|79:io.foggytest.autoconfigure.modelvector.VectorModelAutoConfigurationContractTest	v934-src|132:addons/foggy-dataset-model-vector/src/test/java/io/foggytest/autoconfigure/modelvector/VectorModelAutoConfigurationContractTest.java	io.foggytest.autoconfigure.modelvector.VectorModelAutoConfigurationContractTest	surefire	unit	unit	none	hermetic	2	true	addons/foggy-dataset-model-vector	none	none
v934|8:surefire|4:unit|4:unit|73:io.foggytest.autoconfigure.mongo.DataSetMongoAutoConfigurationContextTest	v934-src|119:addons/foggy-dataset-mongo/src/test/java/io/foggytest/autoconfigure/mongo/DataSetMongoAutoConfigurationContextTest.java	io.foggytest.autoconfigure.mongo.DataSetMongoAutoConfigurationContextTest	surefire	unit	unit	none	hermetic	2	true	addons/foggy-dataset-mongo	none	none
v934|8:surefire|4:unit|4:unit|47:com.foggyframework.dataset.vector.VectorKeyTest	v934-src|94:addons/foggy-dataset-vector/src/test/java/com/foggyframework/dataset/vector/VectorKeyTest.java	com.foggyframework.dataset.vector.VectorKeyTest	surefire	unit	unit	none	hermetic	2	true	addons/foggy-dataset-vector	none	none
v934|8:surefire|4:unit|4:unit|54:com.foggyframework.dataset.vector.VectorStoreQueryTest	v934-src|101:addons/foggy-dataset-vector/src/test/java/com/foggyframework/dataset/vector/VectorStoreQueryTest.java	com.foggyframework.dataset.vector.VectorStoreQueryTest	surefire	unit	unit	none	hermetic	2	true	addons/foggy-dataset-vector	none	none
v934|8:failsafe|15:external-vector|18:milvus24-embedding|72:com.foggyframework.dataset.vector.integration.VectorStoreIntegrationTest	v934-src|119:addons/foggy-dataset-vector/src/test/java/com/foggyframework/dataset/vector/integration/VectorStoreIntegrationTest.java	com.foggyframework.dataset.vector.integration.VectorStoreIntegrationTest	failsafe	external-vector	milvus24-embedding	none	vector	3	true	addons/foggy-dataset-vector	none	none
v934|8:surefire|4:unit|4:unit|71:com.foggyframework.dataset.vector.support.VectorFscriptDataSetModelTest	v934-src|118:addons/foggy-dataset-vector/src/test/java/com/foggyframework/dataset/vector/support/VectorFscriptDataSetModelTest.java	com.foggyframework.dataset.vector.support.VectorFscriptDataSetModelTest	surefire	unit	unit	none	hermetic	2	true	addons/foggy-dataset-vector	none	none
v934|8:surefire|4:unit|4:unit|75:io.foggytest.autoconfigure.vector.DataSetVectorAutoConfigurationContextTest	v934-src|122:addons/foggy-dataset-vector/src/test/java/io/foggytest/autoconfigure/vector/DataSetVectorAutoConfigurationContextTest.java	io.foggytest.autoconfigure.vector.DataSetVectorAutoConfigurationContextTest	surefire	unit	unit	none	hermetic	2	true	addons/foggy-dataset-vector	none	none
v934|8:surefire|4:unit|4:unit|71:com.foggyframework.fsscript.client.test.support.FsscriptClientProxyTest	v934-src|119:addons/foggy-fsscript-client/src/test/java/com/foggyframework/fsscript/client/test/support/FsscriptClientProxyTest.java	com.foggyframework.fsscript.client.test.support.FsscriptClientProxyTest	surefire	unit	unit	none	hermetic	2	true	addons/foggy-fsscript-client	none	none
v934|8:surefire|4:unit|4:unit|52:com.foggyframework.bean.copy.utils.Bean2MapUtilsTest	v934-src|87:foggy-bean-copy/src/test/java/com/foggyframework/bean/copy/utils/Bean2MapUtilsTest.java	com.foggyframework.bean.copy.utils.Bean2MapUtilsTest	surefire	unit	unit	none	hermetic	2	true	foggy-bean-copy	none	none
v934|8:surefire|4:unit|4:unit|52:com.foggyframework.bean.copy.utils.Map2BeanUtilsTest	v934-src|87:foggy-bean-copy/src/test/java/com/foggyframework/bean/copy/utils/Map2BeanUtilsTest.java	com.foggyframework.bean.copy.utils.Map2BeanUtilsTest	surefire	unit	unit	none	hermetic	2	true	foggy-bean-copy	none	none
v934|8:surefire|4:unit|4:unit|45:com.foggyframework.core.common.MapBuilderTest	v934-src|75:foggy-core/src/test/java/com/foggyframework/core/common/MapBuilderTest.java	com.foggyframework.core.common.MapBuilderTest	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|62:com.foggyframework.core.spring.bean.FoggyBeanPostProcessorTest	v934-src|92:foggy-core/src/test/java/com/foggyframework/core/spring/bean/FoggyBeanPostProcessorTest.java	com.foggyframework.core.spring.bean.FoggyBeanPostProcessorTest	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|61:com.foggyframework.core.trans.ObjectTransFormatterBooleanTest	v934-src|91:foggy-core/src/test/java/com/foggyframework/core/trans/ObjectTransFormatterBooleanTest.java	com.foggyframework.core.trans.ObjectTransFormatterBooleanTest	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|77:com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$BigDecimalTests	v934-src|91:foggy-core/src/test/java/com/foggyframework/core/trans/ObjectTransFormatterBooleanTest.java	com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$BigDecimalTests	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|77:com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$BigIntegerTests	v934-src|91:foggy-core/src/test/java/com/foggyframework/core/trans/ObjectTransFormatterBooleanTest.java	com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$BigIntegerTests	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|74:com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$BooleanTests	v934-src|91:foggy-core/src/test/java/com/foggyframework/core/trans/ObjectTransFormatterBooleanTest.java	com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$BooleanTests	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|71:com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$ByteTests	v934-src|91:foggy-core/src/test/java/com/foggyframework/core/trans/ObjectTransFormatterBooleanTest.java	com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$ByteTests	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|73:com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$DoubleTests	v934-src|91:foggy-core/src/test/java/com/foggyframework/core/trans/ObjectTransFormatterBooleanTest.java	com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$DoubleTests	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|72:com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$FloatTests	v934-src|91:foggy-core/src/test/java/com/foggyframework/core/trans/ObjectTransFormatterBooleanTest.java	com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$FloatTests	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|74:com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$IntegerTests	v934-src|91:foggy-core/src/test/java/com/foggyframework/core/trans/ObjectTransFormatterBooleanTest.java	com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$IntegerTests	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|71:com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$LongTests	v934-src|91:foggy-core/src/test/java/com/foggyframework/core/trans/ObjectTransFormatterBooleanTest.java	com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$LongTests	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|72:com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$ShortTests	v934-src|91:foggy-core/src/test/java/com/foggyframework/core/trans/ObjectTransFormatterBooleanTest.java	com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$ShortTests	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|73:com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$StringTests	v934-src|91:foggy-core/src/test/java/com/foggyframework/core/trans/ObjectTransFormatterBooleanTest.java	com.foggyframework.core.trans.ObjectTransFormatterBooleanTest$StringTests	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|44:com.foggyframework.core.utils.ClazzUtilsTest	v934-src|74:foggy-core/src/test/java/com/foggyframework/core/utils/ClazzUtilsTest.java	com.foggyframework.core.utils.ClazzUtilsTest	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|43:com.foggyframework.core.utils.DateUtilsTest	v934-src|73:foggy-core/src/test/java/com/foggyframework/core/utils/DateUtilsTest.java	com.foggyframework.core.utils.DateUtilsTest	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|43:com.foggyframework.core.utils.FileUtilsTest	v934-src|73:foggy-core/src/test/java/com/foggyframework/core/utils/FileUtilsTest.java	com.foggyframework.core.utils.FileUtilsTest	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|48:com.foggyframework.core.utils.FoggyBeanUtilsTest	v934-src|78:foggy-core/src/test/java/com/foggyframework/core/utils/FoggyBeanUtilsTest.java	com.foggyframework.core.utils.FoggyBeanUtilsTest	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|43:com.foggyframework.core.utils.JsonUtilsTest	v934-src|73:foggy-core/src/test/java/com/foggyframework/core/utils/JsonUtilsTest.java	com.foggyframework.core.utils.JsonUtilsTest	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|45:com.foggyframework.core.utils.NumberUtilsTest	v934-src|75:foggy-core/src/test/java/com/foggyframework/core/utils/NumberUtilsTest.java	com.foggyframework.core.utils.NumberUtilsTest	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|45:com.foggyframework.core.utils.StringUtilsTest	v934-src|75:foggy-core/src/test/java/com/foggyframework/core/utils/StringUtilsTest.java	com.foggyframework.core.utils.StringUtilsTest	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|59:com.foggyframework.core.utils.beanhelper.BeanInfoHelperTest	v934-src|89:foggy-core/src/test/java/com/foggyframework/core/utils/beanhelper/BeanInfoHelperTest.java	com.foggyframework.core.utils.beanhelper.BeanInfoHelperTest	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|61:com.foggyframework.core.utils.file.WatchServiceFileTracerTest	v934-src|91:foggy-core/src/test/java/com/foggyframework/core/utils/file/WatchServiceFileTracerTest.java	com.foggyframework.core.utils.file.WatchServiceFileTracerTest	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|64:com.foggyframework.core.utils.resource.DefaultResourceFinderTest	v934-src|94:foggy-core/src/test/java/com/foggyframework/core/utils/resource/DefaultResourceFinderTest.java	com.foggyframework.core.utils.resource.DefaultResourceFinderTest	surefire	unit	unit	none	hermetic	2	true	foggy-core	none	none
v934|8:surefire|4:unit|4:unit|57:com.foggyframework.dataset.mcp.ai.AiTestReportSummaryTest	v934-src|94:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/ai/AiTestReportSummaryTest.java	com.foggyframework.dataset.mcp.ai.AiTestReportSummaryTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:failsafe|14:external-mysql|14:mysql57-direct|56:com.foggyframework.dataset.mcp.ai.AiToolsIntegrationTest	v934-src|93:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/ai/AiToolsIntegrationTest.java	com.foggyframework.dataset.mcp.ai.AiToolsIntegrationTest	failsafe	external-mysql	mysql57-direct	mysql57	database	3	true	foggy-dataset-mcp	none	none
v934|8:failsafe|12:external-llm|11:mysql57-llm|72:com.foggyframework.dataset.mcp.ai.AiToolsIntegrationTest$AiModelCallTest	v934-src|93:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/ai/AiToolsIntegrationTest.java	com.foggyframework.dataset.mcp.ai.AiToolsIntegrationTest$AiModelCallTest	failsafe	external-llm	mysql57-llm	mysql57	llm	3	false	foggy-dataset-mcp	third-party model quality is non-deterministic and not the required direct-tool correctness contract	2026-08-31
v934|8:failsafe|14:external-mysql|14:mysql57-direct|75:com.foggyframework.dataset.mcp.ai.AiToolsIntegrationTest$DirectToolCallTest	v934-src|93:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/ai/AiToolsIntegrationTest.java	com.foggyframework.dataset.mcp.ai.AiToolsIntegrationTest$DirectToolCallTest	failsafe	external-mysql	mysql57-direct	mysql57	database	3	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|53:com.foggyframework.dataset.mcp.ai.ResultValidatorTest	v934-src|90:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/ai/ResultValidatorTest.java	com.foggyframework.dataset.mcp.ai.ResultValidatorTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|58:com.foggyframework.dataset.mcp.ai.SpringAiTestExecutorTest	v934-src|95:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/ai/SpringAiTestExecutorTest.java	com.foggyframework.dataset.mcp.ai.SpringAiTestExecutorTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|62:com.foggyframework.dataset.mcp.config.McpPropertiesBindingTest	v934-src|99:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/config/McpPropertiesBindingTest.java	com.foggyframework.dataset.mcp.config.McpPropertiesBindingTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|64:com.foggyframework.dataset.mcp.controller.AdminMcpControllerTest	v934-src|101:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/controller/AdminMcpControllerTest.java	com.foggyframework.dataset.mcp.controller.AdminMcpControllerTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|83:com.foggyframework.dataset.mcp.controller.AdminMcpControllerTest$DirectToolCallTest	v934-src|101:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/controller/AdminMcpControllerTest.java	com.foggyframework.dataset.mcp.controller.AdminMcpControllerTest$DirectToolCallTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|86:com.foggyframework.dataset.mcp.controller.AdminMcpControllerTest$ExceptionHandlingTest	v934-src|101:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/controller/AdminMcpControllerTest.java	com.foggyframework.dataset.mcp.controller.AdminMcpControllerTest$ExceptionHandlingTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|79:com.foggyframework.dataset.mcp.controller.AdminMcpControllerTest$InitializeTest	v934-src|101:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/controller/AdminMcpControllerTest.java	com.foggyframework.dataset.mcp.controller.AdminMcpControllerTest$InitializeTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|82:com.foggyframework.dataset.mcp.controller.AdminMcpControllerTest$InvalidMethodTest	v934-src|101:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/controller/AdminMcpControllerTest.java	com.foggyframework.dataset.mcp.controller.AdminMcpControllerTest$InvalidMethodTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|73:com.foggyframework.dataset.mcp.controller.AdminMcpControllerTest$PingTest	v934-src|101:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/controller/AdminMcpControllerTest.java	com.foggyframework.dataset.mcp.controller.AdminMcpControllerTest$PingTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|82:com.foggyframework.dataset.mcp.controller.AdminMcpControllerTest$RequestHeaderTest	v934-src|101:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/controller/AdminMcpControllerTest.java	com.foggyframework.dataset.mcp.controller.AdminMcpControllerTest$RequestHeaderTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
v934|8:surefire|4:unit|4:unit|78:com.foggyframework.dataset.mcp.controller.AdminMcpControllerTest$ToolsCallTest	v934-src|101:foggy-dataset-mcp/src/test/java/com/foggyframework/dataset/mcp/controller/AdminMcpControllerTest.java	com.foggyframework.dataset.mcp.controller.AdminMcpControllerTest$ToolsCallTest	surefire	unit	unit	none	hermetic	2	true	foggy-dataset-mcp	none	none
