module	source_id	source_fqcn	report_fqcn	discovered_test_nodes	runtime_deferred_containers	engine_ids	source_sha256	test_classes_sha256	main_classes_sha256
foggy-dataset-model	v934-src|116:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/StrictBareDimensionRejectionTest.java	com.foggyframework.dataset.db.model.semantic.StrictBareDimensionRejectionTest	com.foggyframework.dataset.db.model.semantic.StrictBareDimensionRejectionTest	5	0	junit-jupiter	cfa2c7ba4134a9716225fae451d880f3d44c55b9f4a521f1e98027f2c99b8926	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|118:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/TimeWindowExecutionIntegrationTest.java	com.foggyframework.dataset.db.model.semantic.TimeWindowExecutionIntegrationTest	com.foggyframework.dataset.db.model.semantic.TimeWindowExecutionIntegrationTest	9	0	junit-jupiter	44e06616407057523af3c4c60d3745d3ff1b74c51c92d3357020798f7b74321f	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|122:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/controller/NativeDatasetControllerTest.java	com.foggyframework.dataset.db.model.semantic.controller.NativeDatasetControllerTest	com.foggyframework.dataset.db.model.semantic.controller.NativeDatasetControllerTest	8	0	junit-jupiter	2a49eed818944419374a697bb32fc6324360e22cfbbfbe05bd9548621b7511b5	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|129:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/controller/PivotOuterCacheAdminControllerTest.java	com.foggyframework.dataset.db.model.semantic.controller.PivotOuterCacheAdminControllerTest	com.foggyframework.dataset.db.model.semantic.controller.PivotOuterCacheAdminControllerTest	3	0	junit-jupiter	c2ce242b75eb865356cbd3be98614327ccd052b61d17ed05be4f15cf606daf41	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|139:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/controller/SemanticServiceV3TestControllerIsolationTest.java	com.foggyframework.dataset.db.model.semantic.controller.SemanticServiceV3TestControllerIsolationTest	com.foggyframework.dataset.db.model.semantic.controller.SemanticServiceV3TestControllerIsolationTest	2	0	junit-jupiter	9474d42f6bf07e8fa6d9e5a3e1743fe7ba3083264cdb677e386d2fbfa616013d	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|119:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/domain/SemanticOrderByShorthandTest.java	com.foggyframework.dataset.db.model.semantic.domain.SemanticOrderByShorthandTest	com.foggyframework.dataset.db.model.semantic.domain.SemanticOrderByShorthandTest	8	0	junit-jupiter	b954ab09b0d12e040deef460f01d23f39e5f49f82b87ce4cad62d27341f4f086	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|117:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/domain/SemanticRequestContextTest.java	com.foggyframework.dataset.db.model.semantic.domain.SemanticRequestContextTest	com.foggyframework.dataset.db.model.semantic.domain.SemanticRequestContextTest	20	0	junit-jupiter	f5414614bc41536f190e3c35ba210d42e07ab87b59b9c961bbdd0b54263a6a30	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|116:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/domain/pivot/PivotMetricItemTest.java	com.foggyframework.dataset.db.model.semantic.domain.pivot.PivotMetricItemTest	com.foggyframework.dataset.db.model.semantic.domain.pivot.PivotMetricItemTest	6	0	junit-jupiter	4f04401c9e066ad50cba98bb132d0e3394a6474f8fd82cd3901f3269d51c242c	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|116:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/domain/pivot/PivotMetricItemTest.java	com.foggyframework.dataset.db.model.semantic.domain.pivot.PivotMetricItemTest	com.foggyframework.dataset.db.model.semantic.domain.pivot.PivotMetricItemTest$DeserializationTests	4	0	junit-jupiter	4f04401c9e066ad50cba98bb132d0e3394a6474f8fd82cd3901f3269d51c242c	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|116:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/domain/pivot/PivotMetricItemTest.java	com.foggyframework.dataset.db.model.semantic.domain.pivot.PivotMetricItemTest	com.foggyframework.dataset.db.model.semantic.domain.pivot.PivotMetricItemTest$ValidationTests	17	0	junit-jupiter	4f04401c9e066ad50cba98bb132d0e3394a6474f8fd82cd3901f3269d51c242c	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|129:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/SyntheticMemberQueryModelLifecycleTest.java	com.foggyframework.dataset.db.model.semantic.member.SyntheticMemberQueryModelLifecycleTest	com.foggyframework.dataset.db.model.semantic.member.SyntheticMemberQueryModelLifecycleTest	4	0	junit-jupiter	4e15529cb6986314994c5afcb0b42ea0a768945f2fb8edd46c12498a2fc8c1e3	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|128:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/SyntheticMemberQueryModelResolverTest.java	com.foggyframework.dataset.db.model.semantic.member.SyntheticMemberQueryModelResolverTest	com.foggyframework.dataset.db.model.semantic.member.SyntheticMemberQueryModelResolverTest	5	0	junit-jupiter	6a31fefda8a5bc0571d772be236ac5b2ecbcb671420d5e717f05cd855a9def08	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|127:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/SyntheticMemberQueryModelRuntimeTest.java	com.foggyframework.dataset.db.model.semantic.member.SyntheticMemberQueryModelRuntimeTest	com.foggyframework.dataset.db.model.semantic.member.SyntheticMemberQueryModelRuntimeTest	16	0	junit-jupiter	4badd8f3e08aeb18530fd039ea8e4295e4e83c8a67a9cd8195aa1d6b058deee1	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|138:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/permission/SyntheticMemberInternalPatchStepTest.java	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberInternalPatchStepTest	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberInternalPatchStepTest	16	0	junit-jupiter	809b6661e3e3a15ce696ee215f7ce7fd4df064bb7a7dc7e740714119dfcbb115	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|142:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/permission/SyntheticMemberPermissionIntegrationTest.java	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest	0	0	junit-jupiter	3a079a35b1dd8acc23f50980fef505adcdd9ec433e4ef5a67d3190e65cf3c287	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|142:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/permission/SyntheticMemberPermissionIntegrationTest.java	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest$LoaderTests	3	0	junit-jupiter	3a079a35b1dd8acc23f50980fef505adcdd9ec433e4ef5a67d3190e65cf3c287	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|142:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/permission/SyntheticMemberPermissionIntegrationTest.java	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest$MergeRuleE2ETests	2	0	junit-jupiter	3a079a35b1dd8acc23f50980fef505adcdd9ec433e4ef5a67d3190e65cf3c287	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|142:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/permission/SyntheticMemberPermissionIntegrationTest.java	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest$QueryFacadeTests	5	0	junit-jupiter	3a079a35b1dd8acc23f50980fef505adcdd9ec433e4ef5a67d3190e65cf3c287	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|142:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/permission/SyntheticMemberPermissionIntegrationTest.java	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionIntegrationTest$RealDataTests	4	0	junit-jupiter	3a079a35b1dd8acc23f50980fef505adcdd9ec433e4ef5a67d3190e65cf3c287	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|139:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/member/permission/SyntheticMemberPermissionResolverTest.java	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionResolverTest	com.foggyframework.dataset.db.model.semantic.member.permission.SyntheticMemberPermissionResolverTest	22	0	junit-jupiter	5f96a81787d7f134dd641d74a73f9f4e9cda4797d4d19c31fd95143e7973af07	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|122:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/permission/FieldPermissionResolverTest.java	com.foggyframework.dataset.db.model.semantic.permission.FieldPermissionResolverTest	com.foggyframework.dataset.db.model.semantic.permission.FieldPermissionResolverTest	12	0	junit-jupiter	7fade601868de9d100f9a1de1a8eff548c22c9c0891a99a188dbd2f661f0eb99	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|123:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/service/SemanticModelCatalogServiceTest.java	com.foggyframework.dataset.db.model.semantic.service.SemanticModelCatalogServiceTest	com.foggyframework.dataset.db.model.semantic.service.SemanticModelCatalogServiceTest	11	0	junit-jupiter	22b8f4a16ae7ae5e3af09a75d5a434b7380b447b2391720df8696f6a593af732	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|131:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/service/impl/DictionaryDiscoveryServiceImplTest.java	com.foggyframework.dataset.db.model.semantic.service.impl.DictionaryDiscoveryServiceImplTest	com.foggyframework.dataset.db.model.semantic.service.impl.DictionaryDiscoveryServiceImplTest	4	0	junit-jupiter	3a946e470936ea4d14a1fa5a7155c6951a35df4213fbf0b469cd48c4c3636514	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|140:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/service/impl/SemanticQueryServiceV3ImplRawSqlRoutingTest.java	com.foggyframework.dataset.db.model.semantic.service.impl.SemanticQueryServiceV3ImplRawSqlRoutingTest	com.foggyframework.dataset.db.model.semantic.service.impl.SemanticQueryServiceV3ImplRawSqlRoutingTest	1	0	junit-jupiter	032d39855a3133848d16be7495bc8ee86076ce12e0baa17b46ee622b7f2b85d0	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|117:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/support/DslCteAssemblySupportTest.java	com.foggyframework.dataset.db.model.semantic.support.DslCteAssemblySupportTest	com.foggyframework.dataset.db.model.semantic.support.DslCteAssemblySupportTest	2	0	junit-jupiter	d0f6424e6a76fa62a6d7bf572aaa878600be30e5c7392aa7f498a6a6296f2ea5	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|124:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/support/DslCtePlannerContractAdapterTest.java	com.foggyframework.dataset.db.model.semantic.support.DslCtePlannerContractAdapterTest	com.foggyframework.dataset.db.model.semantic.support.DslCtePlannerContractAdapterTest	9	0	junit-jupiter	4afd2ff4e3c6b33daaa814cb23a519154ff6196871219de0defb727ccf5a549b	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|117:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/support/DslCtePlanningServiceTest.java	com.foggyframework.dataset.db.model.semantic.support.DslCtePlanningServiceTest	com.foggyframework.dataset.db.model.semantic.support.DslCtePlanningServiceTest	4	0	junit-jupiter	a829ea03af21d9fbba73acccda51b207b4d7ef81da6df53ea307782cc7f57f0b	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|128:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/support/RelationResultExpressionCompilerTest.java	com.foggyframework.dataset.db.model.semantic.support.RelationResultExpressionCompilerTest	com.foggyframework.dataset.db.model.semantic.support.RelationResultExpressionCompilerTest	11	0	junit-jupiter	a902af3e4fe1931910932979fa52989692eef63c3b3a9b9e6afd24866e4445ed	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|122:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/support/SemanticQueryPayloadMapperTest.java	com.foggyframework.dataset.db.model.semantic.support.SemanticQueryPayloadMapperTest	com.foggyframework.dataset.db.model.semantic.support.SemanticQueryPayloadMapperTest	5	0	junit-jupiter	e042ef227d7e71c5f6ac96da0f1f4dc74d13a8b693e29b8c5f9d24fe802253b2	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|121:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/support/SemanticRequestNormalizerTest.java	com.foggyframework.dataset.db.model.semantic.support.SemanticRequestNormalizerTest	com.foggyframework.dataset.db.model.semantic.support.SemanticRequestNormalizerTest	2	0	junit-jupiter	653ef2fd131b85a5344ff622366abd5c0bdecaba7f99ad464e1338f4df370e41	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|121:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/semantic/util/CaseInsensitiveFieldResolverTest.java	com.foggyframework.dataset.db.model.semantic.util.CaseInsensitiveFieldResolverTest	com.foggyframework.dataset.db.model.semantic.util.CaseInsensitiveFieldResolverTest	9	0	junit-jupiter	44023c7af454a648af30ea6cd4e37cb1eb92ba9e07782c2eda622236f25a2de7	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|102:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/service/QueryFacadeImplTest.java	com.foggyframework.dataset.db.model.service.QueryFacadeImplTest	com.foggyframework.dataset.db.model.service.QueryFacadeImplTest	5	0	junit-jupiter	77c9a70703b3ea6e26438d3434c7e5ced8a7c62ae7ed0c80db00fbe21abf5598	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset-model	v934-src|101:foggy-dataset-model/src/test/java/com/foggyframework/dataset/db/model/spi/QueryCacheProviderTest.java	com.foggyframework.dataset.db.model.spi.QueryCacheProviderTest	com.foggyframework.dataset.db.model.spi.QueryCacheProviderTest	19	0	junit-jupiter	5687dd214983fe36187ffdb184b16e1a25bc3e53d3d8847a401f57183749a51f	0fe04b0aa637110c8ece261af7d071a6730dbb7ad4eaaae7e61fecb70ff7a8ef	4e9c6dceec3397a3620e41a4522542f1a05126973090f5c0c1c375c2eff64a65
foggy-dataset	v934-src|97:foggy-dataset/src/test/java/com/foggyframework/dataset/db/data/dll/OnDuplicateKeyBuilderTest.java	com.foggyframework.dataset.db.data.dll.OnDuplicateKeyBuilderTest	com.foggyframework.dataset.db.data.dll.OnDuplicateKeyBuilderTest	1	0	junit-jupiter	8c3c0cb81b22ea10a4f7e178551f8f66c54dc2c2dcb6ee1adeeef85101c1b45a	fb7bc08343863078d9372e82942249354a9a1e463ee0105ec69e2261f7c4fcbe	f7fba3267d5b45b04c8c59d0ad062d58bcdfd24a85df1671013b0ce49d877a16
foggy-dataset	v934-src|93:foggy-dataset/src/test/java/com/foggyframework/dataset/db/data/dll/SqlTableRowEditorTest.java	com.foggyframework.dataset.db.data.dll.SqlTableRowEditorTest	com.foggyframework.dataset.db.data.dll.SqlTableRowEditorTest	1	0	junit-jupiter	23ada4917a68386c28ec7fc9631546a4fd7df0788655c673213f69e40c98d93c	fb7bc08343863078d9372e82942249354a9a1e463ee0105ec69e2261f7c4fcbe	f7fba3267d5b45b04c8c59d0ad062d58bcdfd24a85df1671013b0ce49d877a16
foggy-dataset	v934-src|87:foggy-dataset/src/test/java/com/foggyframework/dataset/db/dialect/DateTruncateTest.java	com.foggyframework.dataset.db.dialect.DateTruncateTest	com.foggyframework.dataset.db.dialect.DateTruncateTest	0	0	junit-jupiter	28a7ee54266cb817407f141f781c79f1729fdfdac6c2767b3a698b8e99243cb7	fb7bc08343863078d9372e82942249354a9a1e463ee0105ec69e2261f7c4fcbe	f7fba3267d5b45b04c8c59d0ad062d58bcdfd24a85df1671013b0ce49d877a16
foggy-dataset	v934-src|87:foggy-dataset/src/test/java/com/foggyframework/dataset/db/dialect/DateTruncateTest.java	com.foggyframework.dataset.db.dialect.DateTruncateTest	com.foggyframework.dataset.db.dialect.DateTruncateTest$CrossDialectTests	4	0	junit-jupiter	28a7ee54266cb817407f141f781c79f1729fdfdac6c2767b3a698b8e99243cb7	fb7bc08343863078d9372e82942249354a9a1e463ee0105ec69e2261f7c4fcbe	f7fba3267d5b45b04c8c59d0ad062d58bcdfd24a85df1671013b0ce49d877a16
foggy-dataset	v934-src|87:foggy-dataset/src/test/java/com/foggyframework/dataset/db/dialect/DateTruncateTest.java	com.foggyframework.dataset.db.dialect.DateTruncateTest	com.foggyframework.dataset.db.dialect.DateTruncateTest$MysqlTests	10	0	junit-jupiter	28a7ee54266cb817407f141f781c79f1729fdfdac6c2767b3a698b8e99243cb7	fb7bc08343863078d9372e82942249354a9a1e463ee0105ec69e2261f7c4fcbe	f7fba3267d5b45b04c8c59d0ad062d58bcdfd24a85df1671013b0ce49d877a16
foggy-dataset	v934-src|87:foggy-dataset/src/test/java/com/foggyframework/dataset/db/dialect/DateTruncateTest.java	com.foggyframework.dataset.db.dialect.DateTruncateTest	com.foggyframework.dataset.db.dialect.DateTruncateTest$PostgresTests	3	1	junit-jupiter	28a7ee54266cb817407f141f781c79f1729fdfdac6c2767b3a698b8e99243cb7	fb7bc08343863078d9372e82942249354a9a1e463ee0105ec69e2261f7c4fcbe	f7fba3267d5b45b04c8c59d0ad062d58bcdfd24a85df1671013b0ce49d877a16
foggy-dataset	v934-src|87:foggy-dataset/src/test/java/com/foggyframework/dataset/db/dialect/DateTruncateTest.java	com.foggyframework.dataset.db.dialect.DateTruncateTest	com.foggyframework.dataset.db.dialect.DateTruncateTest$SqlServerTests	9	0	junit-jupiter	28a7ee54266cb817407f141f781c79f1729fdfdac6c2767b3a698b8e99243cb7	fb7bc08343863078d9372e82942249354a9a1e463ee0105ec69e2261f7c4fcbe	f7fba3267d5b45b04c8c59d0ad062d58bcdfd24a85df1671013b0ce49d877a16
foggy-dataset	v934-src|87:foggy-dataset/src/test/java/com/foggyframework/dataset/db/dialect/DateTruncateTest.java	com.foggyframework.dataset.db.dialect.DateTruncateTest	com.foggyframework.dataset.db.dialect.DateTruncateTest$SqliteTests	9	0	junit-jupiter	28a7ee54266cb817407f141f781c79f1729fdfdac6c2767b3a698b8e99243cb7	fb7bc08343863078d9372e82942249354a9a1e463ee0105ec69e2261f7c4fcbe	f7fba3267d5b45b04c8c59d0ad062d58bcdfd24a85df1671013b0ce49d877a16
foggy-dataset	v934-src|83:foggy-dataset/src/test/java/com/foggyframework/dataset/db/dialect/FDialectTest.java	com.foggyframework.dataset.db.dialect.FDialectTest	com.foggyframework.dataset.db.dialect.FDialectTest	2	0	junit-jupiter	92de87645bd6545c34d5d914593dc543ec7cc351daae670edb20047b2a3210a4	fb7bc08343863078d9372e82942249354a9a1e463ee0105ec69e2261f7c4fcbe	f7fba3267d5b45b04c8c59d0ad062d58bcdfd24a85df1671013b0ce49d877a16
foggy-dataset	v934-src|88:foggy-dataset/src/test/java/com/foggyframework/dataset/db/fsscript/SyncSqlTableTest.java	com.foggyframework.dataset.db.fsscript.SyncSqlTableTest	com.foggyframework.dataset.db.fsscript.SyncSqlTableTest	1	0	junit-jupiter	8394072e1c8bf9db80a8fa8735109d670282a9b0d4a87f93fec20b193cdee916	fb7bc08343863078d9372e82942249354a9a1e463ee0105ec69e2261f7c4fcbe	f7fba3267d5b45b04c8c59d0ad062d58bcdfd24a85df1671013b0ce49d877a16
foggy-dataset	v934-src|88:foggy-dataset/src/test/java/com/foggyframework/dataset/db/table/dll/JdbcUpdaterTest.java	com.foggyframework.dataset.db.table.dll.JdbcUpdaterTest	com.foggyframework.dataset.db.table.dll.JdbcUpdaterTest	2	0	junit-jupiter	ca828f56c1dcbb7404f2c696c4743a37d5d7e2c13a1634948ac9e489f4aa0328	fb7bc08343863078d9372e82942249354a9a1e463ee0105ec69e2261f7c4fcbe	f7fba3267d5b45b04c8c59d0ad062d58bcdfd24a85df1671013b0ce49d877a16
foggy-dataset	v934-src|91:foggy-dataset/src/test/java/com/foggyframework/dataset/db/table/dll/TableGeneratorTest.java	com.foggyframework.dataset.db.table.dll.TableGeneratorTest	com.foggyframework.dataset.db.table.dll.TableGeneratorTest	2	0	junit-jupiter	2cdd24e49cb775896a797f9f8ef5dbe3f861e1aa0d698dc9ba9f18d7d604bcbb	fb7bc08343863078d9372e82942249354a9a1e463ee0105ec69e2261f7c4fcbe	f7fba3267d5b45b04c8c59d0ad062d58bcdfd24a85df1671013b0ce49d877a16
foggy-dataset	v934-src|87:foggy-dataset/src/test/java/com/foggyframework/dataset/db/utils/JdbcTableUtilsTest.java	com.foggyframework.dataset.db.utils.JdbcTableUtilsTest	com.foggyframework.dataset.db.utils.JdbcTableUtilsTest	4	0	junit-jupiter	38bd6b717018f4756abe9a1aaa0a2b0125cbd433722e91f0d3d825b3c64e49e5	fb7bc08343863078d9372e82942249354a9a1e463ee0105ec69e2261f7c4fcbe	f7fba3267d5b45b04c8c59d0ad062d58bcdfd24a85df1671013b0ce49d877a16
foggy-dataset	v934-src|84:foggy-dataset/src/test/java/com/foggyframework/dataset/fun/DatasetJdbcUtilsTest.java	com.foggyframework.dataset.fun.DatasetJdbcUtilsTest	com.foggyframework.dataset.fun.DatasetJdbcUtilsTest	1	0	junit-jupiter	71114f756b4660de8540bfb7828d20dfc56f8a3b6fed231a99f5cc1becbae927	fb7bc08343863078d9372e82942249354a9a1e463ee0105ec69e2261f7c4fcbe	f7fba3267d5b45b04c8c59d0ad062d58bcdfd24a85df1671013b0ce49d877a16
foggy-dataset	v934-src|96:foggy-dataset/src/test/java/com/foggyframework/dataset/model/support/JdbcResultSetModelTest.java	com.foggyframework.dataset.model.support.JdbcResultSetModelTest	com.foggyframework.dataset.model.support.JdbcResultSetModelTest	2	0	junit-jupiter	833722921b07e2a7b7a3c11cb37c51639271b65133d0a3b055a142022c9a94ed	fb7bc08343863078d9372e82942249354a9a1e463ee0105ec69e2261f7c4fcbe	f7fba3267d5b45b04c8c59d0ad062d58bcdfd24a85df1671013b0ce49d877a16
